source|target|similarity
80170b2e-3e72-52fc-91be-b1cf2156c44c|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.7563858
80170b2e-3e72-52fc-91be-b1cf2156c44c|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.756848
80170b2e-3e72-52fc-91be-b1cf2156c44c|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.71271193
80170b2e-3e72-52fc-91be-b1cf2156c44c|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.73316556
80170b2e-3e72-52fc-91be-b1cf2156c44c|fcf48faf-0d46-57b3-b229-e7c7ad878785|0.77225024
80170b2e-3e72-52fc-91be-b1cf2156c44c|046b0758-0230-5e3b-91d1-5c29ad4ae70d|0.82786477
80170b2e-3e72-52fc-91be-b1cf2156c44c|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.73442674
80170b2e-3e72-52fc-91be-b1cf2156c44c|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7451928
80170b2e-3e72-52fc-91be-b1cf2156c44c|a7a57862-6871-5ca1-8fae-b3a4d873c35f|0.7552143
60f92c9e-dfce-59ce-b792-384d8506e2b3|b7c47cbb-4196-5f54-8e93-243768b01609|0.7082525
771a2358-ddbd-531c-bc47-6ca485a4bfc1|8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|0.8225385
771a2358-ddbd-531c-bc47-6ca485a4bfc1|0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|0.8046439
771a2358-ddbd-531c-bc47-6ca485a4bfc1|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.7870813
771a2358-ddbd-531c-bc47-6ca485a4bfc1|7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|0.73562694
771a2358-ddbd-531c-bc47-6ca485a4bfc1|a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|0.73782665
771a2358-ddbd-531c-bc47-6ca485a4bfc1|43e69129-7365-54bd-aeab-16f735763df5|0.81543344
771a2358-ddbd-531c-bc47-6ca485a4bfc1|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.84425926
771a2358-ddbd-531c-bc47-6ca485a4bfc1|5e80ba66-736f-5eba-8a86-3514615b9192|0.8225059
771a2358-ddbd-531c-bc47-6ca485a4bfc1|71327753-8af1-5a2b-b8c3-029349850034|0.83621144
771a2358-ddbd-531c-bc47-6ca485a4bfc1|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.7267453
771a2358-ddbd-531c-bc47-6ca485a4bfc1|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.8155579
771a2358-ddbd-531c-bc47-6ca485a4bfc1|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.86882067
771a2358-ddbd-531c-bc47-6ca485a4bfc1|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.954789
771a2358-ddbd-531c-bc47-6ca485a4bfc1|eeaf25ba-caa1-5780-a853-1884b3640b58|0.7837564
771a2358-ddbd-531c-bc47-6ca485a4bfc1|893f0393-d64f-5cc7-b34a-6716359b440b|0.73686
771a2358-ddbd-531c-bc47-6ca485a4bfc1|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.72562784
771a2358-ddbd-531c-bc47-6ca485a4bfc1|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.8630213
771a2358-ddbd-531c-bc47-6ca485a4bfc1|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.88437176
771a2358-ddbd-531c-bc47-6ca485a4bfc1|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.91200167
771a2358-ddbd-531c-bc47-6ca485a4bfc1|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.7860889
771a2358-ddbd-531c-bc47-6ca485a4bfc1|777ae3c8-6619-5022-8004-0f6c119f777f|0.709241
771a2358-ddbd-531c-bc47-6ca485a4bfc1|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.8762794
771a2358-ddbd-531c-bc47-6ca485a4bfc1|a0b3510a-429a-5e36-b1dd-074761891384|0.7041439
771a2358-ddbd-531c-bc47-6ca485a4bfc1|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.7654772
771a2358-ddbd-531c-bc47-6ca485a4bfc1|9edb2d41-ddaa-546f-b4bb-871221eb7f7f|0.70247555
771a2358-ddbd-531c-bc47-6ca485a4bfc1|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.790687
771a2358-ddbd-531c-bc47-6ca485a4bfc1|cca15919-aa7f-5aca-a182-1765f96ba5a6|0.71827763
771a2358-ddbd-531c-bc47-6ca485a4bfc1|23feef02-912c-5090-baeb-d75d49d8a6fa|0.73683244
771a2358-ddbd-531c-bc47-6ca485a4bfc1|807e8c06-6071-5dc9-bf08-ca6bb848db82|0.7338233
771a2358-ddbd-531c-bc47-6ca485a4bfc1|e7f9c39e-75f4-565b-a380-e8c8eb8833f6|0.7024143
771a2358-ddbd-531c-bc47-6ca485a4bfc1|6b6ba767-2e63-504b-b72d-a4955d52135c|0.81600493
771a2358-ddbd-531c-bc47-6ca485a4bfc1|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.8169675
771a2358-ddbd-531c-bc47-6ca485a4bfc1|315d78ea-3e00-5910-ba06-c617a6f56b67|0.87971735
771a2358-ddbd-531c-bc47-6ca485a4bfc1|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.75785625
771a2358-ddbd-531c-bc47-6ca485a4bfc1|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.79672784
771a2358-ddbd-531c-bc47-6ca485a4bfc1|f89e2f4a-f910-5542-8e01-3009bc843b65|0.72382134
771a2358-ddbd-531c-bc47-6ca485a4bfc1|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.8580524
771a2358-ddbd-531c-bc47-6ca485a4bfc1|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.73453206
771a2358-ddbd-531c-bc47-6ca485a4bfc1|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.746221
771a2358-ddbd-531c-bc47-6ca485a4bfc1|407a5316-dc19-583f-9e5e-a826c1a3fb4e|0.71006906
771a2358-ddbd-531c-bc47-6ca485a4bfc1|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.8536155
771a2358-ddbd-531c-bc47-6ca485a4bfc1|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.73841035
a89e6f7c-05f2-5332-ac18-fe82cbad6877|4560d0e5-1e4c-584e-82a0-2fb28093f6c5|0.72687966
a89e6f7c-05f2-5332-ac18-fe82cbad6877|4df9a659-3fc9-5359-83aa-89e56f1edeb8|0.7022733
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|e757f1a1-4196-5939-ae76-56f6eece4e64|0.8963777
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|3096f822-0c1a-51b3-adbd-63b914741fcb|0.7296563
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|9def9610-8323-55d6-a758-db761bf61501|0.918464
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|0b530302-859a-5bd0-bd0e-3a3d7edd1b22|0.79956543
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|eb1986b1-4503-51ca-a379-12d226e357a6|0.84792423
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|277ffc69-bd44-504c-8fb9-2a160a712cd9|0.90298843
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|4df9a659-3fc9-5359-83aa-89e56f1edeb8|0.91153455
fc4fee86-f3df-55d0-ba90-ebbb23b5664c|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7247217
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.72610486
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|0.73656577
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|43e69129-7365-54bd-aeab-16f735763df5|0.8107085
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.740774
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|5e80ba66-736f-5eba-8a86-3514615b9192|0.8393888
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|71327753-8af1-5a2b-b8c3-029349850034|0.78523874
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.7072703
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.78723764
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.8397242
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.8574385
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.70244104
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.7493621
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.84008336
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.7399322
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.8556785
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.7768476
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|23feef02-912c-5090-baeb-d75d49d8a6fa|0.72989273
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.7564372
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|315d78ea-3e00-5910-ba06-c617a6f56b67|0.77706164
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7124944
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.7633994
8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.7570311
20820f20-967e-5b90-b04b-749e1b44b231|e2d74d6f-5b29-5d40-9efe-0df682607ce9|0.91411173
20820f20-967e-5b90-b04b-749e1b44b231|724dbab0-432f-564c-be3e-11cde1a38571|0.9472744
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.74365413
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.7211237
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|5e80ba66-736f-5eba-8a86-3514615b9192|0.70627975
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.8024845
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.763477
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.7627564
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|eeaf25ba-caa1-5780-a853-1884b3640b58|0.7211319
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|893f0393-d64f-5cc7-b34a-6716359b440b|0.75657445
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.79252625
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.80963975
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.7292139
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.7143343
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.7618277
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.7270606
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.7100562
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.71871614
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7115187
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|a7a57862-6871-5ca1-8fae-b3a4d873c35f|0.75882924
0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.76741296
1433a044-d92e-5b9b-bdc6-a5f774e845d5|a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|0.72385085
1433a044-d92e-5b9b-bdc6-a5f774e845d5|43e69129-7365-54bd-aeab-16f735763df5|0.7234802
1433a044-d92e-5b9b-bdc6-a5f774e845d5|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.77146995
1433a044-d92e-5b9b-bdc6-a5f774e845d5|5e80ba66-736f-5eba-8a86-3514615b9192|0.7218211
1433a044-d92e-5b9b-bdc6-a5f774e845d5|71327753-8af1-5a2b-b8c3-029349850034|0.7973823
1433a044-d92e-5b9b-bdc6-a5f774e845d5|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.77547365
1433a044-d92e-5b9b-bdc6-a5f774e845d5|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.80370116
1433a044-d92e-5b9b-bdc6-a5f774e845d5|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.7807756
1433a044-d92e-5b9b-bdc6-a5f774e845d5|eeaf25ba-caa1-5780-a853-1884b3640b58|0.7289437
1433a044-d92e-5b9b-bdc6-a5f774e845d5|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.8842687
1433a044-d92e-5b9b-bdc6-a5f774e845d5|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.8363987
1433a044-d92e-5b9b-bdc6-a5f774e845d5|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.7395303
1433a044-d92e-5b9b-bdc6-a5f774e845d5|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.7986948
1433a044-d92e-5b9b-bdc6-a5f774e845d5|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.72399104
1433a044-d92e-5b9b-bdc6-a5f774e845d5|777ae3c8-6619-5022-8004-0f6c119f777f|0.70453364
1433a044-d92e-5b9b-bdc6-a5f774e845d5|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.80356944
1433a044-d92e-5b9b-bdc6-a5f774e845d5|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.7030837
1433a044-d92e-5b9b-bdc6-a5f774e845d5|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.7671909
1433a044-d92e-5b9b-bdc6-a5f774e845d5|23feef02-912c-5090-baeb-d75d49d8a6fa|0.77331567
1433a044-d92e-5b9b-bdc6-a5f774e845d5|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.71951467
1433a044-d92e-5b9b-bdc6-a5f774e845d5|315d78ea-3e00-5910-ba06-c617a6f56b67|0.72778964
1433a044-d92e-5b9b-bdc6-a5f774e845d5|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.78589106
1433a044-d92e-5b9b-bdc6-a5f774e845d5|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.8545162
1433a044-d92e-5b9b-bdc6-a5f774e845d5|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.7920149
1433a044-d92e-5b9b-bdc6-a5f774e845d5|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.7718904
1433a044-d92e-5b9b-bdc6-a5f774e845d5|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.71094906
1433a044-d92e-5b9b-bdc6-a5f774e845d5|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.7391695
1433a044-d92e-5b9b-bdc6-a5f774e845d5|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.8565201
18a92a79-2a69-54b6-a601-a46515bb3c63|43e69129-7365-54bd-aeab-16f735763df5|0.73127866
18a92a79-2a69-54b6-a601-a46515bb3c63|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.71348214
18a92a79-2a69-54b6-a601-a46515bb3c63|a8f9e5d4-f6c7-53e0-ba6d-d580f44bfcd2|0.87374854
18a92a79-2a69-54b6-a601-a46515bb3c63|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.7275371
18a92a79-2a69-54b6-a601-a46515bb3c63|3b40dd89-817d-513b-aebb-e90495766a48|0.7763307
18a92a79-2a69-54b6-a601-a46515bb3c63|a0130409-7496-5c79-97f8-b42fd1c1621f|0.7137207
18a92a79-2a69-54b6-a601-a46515bb3c63|9f5daf67-6224-563d-983a-132e5fc7f1d2|0.79457396
18a92a79-2a69-54b6-a601-a46515bb3c63|8eb46fbf-3886-505d-83c7-18bb845f6d1a|0.7329684
18a92a79-2a69-54b6-a601-a46515bb3c63|ac0beaf9-63ba-504c-b7fe-dbc55be23fc3|0.78456014
18a92a79-2a69-54b6-a601-a46515bb3c63|407a5316-dc19-583f-9e5e-a826c1a3fb4e|0.7365957
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.72025156
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|5e80ba66-736f-5eba-8a86-3514615b9192|0.7526322
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.70331913
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.7157672
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.7047911
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.7488438
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|893f0393-d64f-5cc7-b34a-6716359b440b|0.75500506
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.76931447
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|9edb2d41-ddaa-546f-b4bb-871221eb7f7f|0.7281118
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.78022635
7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.70852727
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.7293658
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|71327753-8af1-5a2b-b8c3-029349850034|0.73139197
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.7024621
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.72343695
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.7045672
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.7544481
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.7231268
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.72874916
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.72449774
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.7359717
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.7173309
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7006551
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.73679096
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.7483225
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.72636795
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.7222713
a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.75995404
d115cee9-2773-5507-b6ce-ce3657a61370|302de0f7-1196-53bb-889d-f3df206a2b0d|0.96879846
d115cee9-2773-5507-b6ce-ce3657a61370|48fc22b3-b9d8-51cb-a94e-8a51aa71580d|0.8711144
d115cee9-2773-5507-b6ce-ce3657a61370|6adab221-5a24-5f9a-89b9-2b55db089eeb|0.7772434
302de0f7-1196-53bb-889d-f3df206a2b0d|48fc22b3-b9d8-51cb-a94e-8a51aa71580d|0.8997597
302de0f7-1196-53bb-889d-f3df206a2b0d|001a2fb0-bf60-554a-8b13-ebcc5ae41c5c|0.7119353
302de0f7-1196-53bb-889d-f3df206a2b0d|6adab221-5a24-5f9a-89b9-2b55db089eeb|0.7926793
43e69129-7365-54bd-aeab-16f735763df5|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.79748136
43e69129-7365-54bd-aeab-16f735763df5|5e80ba66-736f-5eba-8a86-3514615b9192|0.8582313
43e69129-7365-54bd-aeab-16f735763df5|71327753-8af1-5a2b-b8c3-029349850034|0.8327701
43e69129-7365-54bd-aeab-16f735763df5|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.7393735
43e69129-7365-54bd-aeab-16f735763df5|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.8708244
43e69129-7365-54bd-aeab-16f735763df5|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.8479115
43e69129-7365-54bd-aeab-16f735763df5|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.85553116
43e69129-7365-54bd-aeab-16f735763df5|eeaf25ba-caa1-5780-a853-1884b3640b58|0.758577
43e69129-7365-54bd-aeab-16f735763df5|24735d28-1ca1-585e-b7d4-c30711b8c7f4|0.78679377
43e69129-7365-54bd-aeab-16f735763df5|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.76126283
43e69129-7365-54bd-aeab-16f735763df5|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.8386781
43e69129-7365-54bd-aeab-16f735763df5|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.8331588
43e69129-7365-54bd-aeab-16f735763df5|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.7241847
43e69129-7365-54bd-aeab-16f735763df5|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.81466436
43e69129-7365-54bd-aeab-16f735763df5|a0b3510a-429a-5e36-b1dd-074761891384|0.7315701
43e69129-7365-54bd-aeab-16f735763df5|6b76b77a-6834-5bbb-9578-b45444fcbb11|0.7146936
43e69129-7365-54bd-aeab-16f735763df5|97b56f72-ac09-5eac-a5fa-296c3c1cc86f|0.727258
43e69129-7365-54bd-aeab-16f735763df5|cca15919-aa7f-5aca-a182-1765f96ba5a6|0.7166508
43e69129-7365-54bd-aeab-16f735763df5|23feef02-912c-5090-baeb-d75d49d8a6fa|0.7114639
43e69129-7365-54bd-aeab-16f735763df5|807e8c06-6071-5dc9-bf08-ca6bb848db82|0.7153444
43e69129-7365-54bd-aeab-16f735763df5|6b6ba767-2e63-504b-b72d-a4955d52135c|0.72837335
43e69129-7365-54bd-aeab-16f735763df5|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.81031406
43e69129-7365-54bd-aeab-16f735763df5|315d78ea-3e00-5910-ba06-c617a6f56b67|0.8015429
43e69129-7365-54bd-aeab-16f735763df5|2da06741-60a3-5d1c-9472-b0439c90e8ff|0.73160005
43e69129-7365-54bd-aeab-16f735763df5|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.738153
43e69129-7365-54bd-aeab-16f735763df5|f89e2f4a-f910-5542-8e01-3009bc843b65|0.702182
43e69129-7365-54bd-aeab-16f735763df5|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.83199024
43e69129-7365-54bd-aeab-16f735763df5|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.7400913
43e69129-7365-54bd-aeab-16f735763df5|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.8722255
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|5e80ba66-736f-5eba-8a86-3514615b9192|0.8192997
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|71327753-8af1-5a2b-b8c3-029349850034|0.7856407
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.7620403
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.83305347
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.78150177
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.82635176
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|eeaf25ba-caa1-5780-a853-1884b3640b58|0.8755207
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.7214881
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.87183756
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.88320297
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.8808651
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.72969085
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.7835669
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|a0b3510a-429a-5e36-b1dd-074761891384|0.7391398
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.74894685
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|1b12b804-40ec-534c-86b4-9c5a40c563e1|0.70442307
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|6b76b77a-6834-5bbb-9578-b45444fcbb11|0.71032447
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|97b56f72-ac09-5eac-a5fa-296c3c1cc86f|0.7249954
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|23feef02-912c-5090-baeb-d75d49d8a6fa|0.76133287
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|807e8c06-6071-5dc9-bf08-ca6bb848db82|0.7210591
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|6b6ba767-2e63-504b-b72d-a4955d52135c|0.81717736
6eab57c8-bff9-5da9-9a6f-473762a2e2e0|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.8527352
