id|name|description
80fd1eb6-a29c-5ea2-94fb-8d4ed0e1fe36|Hybrid Parallelism with Task Stealing|The authors propose a hybrid parallelism approach that combines distributed memory parallelism with shared memory parallelism using task stealing. This approach involves using multiple threads per MPI rank to improve parallelism and reduce communication overhead.
84c0a72c-6399-5b3f-8f9b-4533ef53af12|Task Fragmentation|Task fragmentation is a load balancing technique designed to deal with deceitfully parallel problems in graph search. It subdivides a sequential task into a sequence of sequential subtasks, allowing workers to execute a balanced amount of work and push the rest to other workers.
b832f567-69dc-5630-b11d-3937edcedca8|Replicating the Input Graph|Replicating the input graph at each worker allows QFrag to reuse decades of research in sequential algorithms for subgraph isomorphism. This approach enables QFrag to distribute the computation, not the data, and avoids the need for expensive distributed joins.
80a9230c-81b7-5c19-bdf4-aefe739382fb|QFrag Framework|QFrag is a distributed system for graph search that is specifically designed to deal with computationally complex queries rather than extremely large graphs. It is based on the insight that graph search is inherently computationally expensive, and that many practical graphs fit the ever-growing main memory of a single server.
d2e5f2dd-57be-5032-adbc-c735960c499a|Embarrassingly Parallel|Embarrassingly Parallel is a load balancing technique that involves uniformly partitioning the workload among workers, with each worker running a sequential pattern matching algorithm in parallel. This approach is simple but may not be effective in achieving optimal load balancing due to the skew present in natural graphs.
963e75ed-66a5-5e47-b64e-4c9cb8909201|Radar Push Algorithm (RPA)|The Radar Push Algorithm is a distributed algorithm designed to efficiently estimate PageRank values in large-scale graphs. It addresses the scalability challenges by utilizing a novel approach to parallelize random walks, reducing the number of communication rounds and bandwidth requirements.
96d45e31-0d68-5d14-9fb3-6c21ba8eb6d6|Modified Radar Push Algorithm (MRPA)|The Modified Radar Push Algorithm is an extension of the Radar Push Algorithm, designed to further improve the scalability of PageRank estimation. It addresses the challenge by introducing a new approach to estimate PageRank values using a combination of short and long random walks.
06d3b0ef-566f-57b9-beb7-c9cfb706c435|Batch One-Hop Personalized PageRank (BPPR)|The Batch One-Hop Personalized PageRank algorithm is designed to efficiently estimate personalized PageRank values for a batch of nodes in a large-scale graph. It addresses the challenge by utilizing a novel approach to parallelize random walks and reduce the number of communication rounds.
cc703c4b-d068-5927-a504-40df51a4327a|Radar Push|Radar Push is a distributed algorithm designed to minimize communication overhead in graph processing systems. It achieves this by coordinating the extension of random walks in a way that scatters the walks at a node evenly to its neighbors, reducing the likelihood of flooding a node and channeling many walks to the same neighbor.
ea08d896-3c76-54cb-b842-a83b4b4d8f34|Multi-phase Radar Push (MRP)|MRP is an extension of the Radar Push algorithm, designed to further reduce communication overhead by stitching together more walks in fewer rounds. It achieves this by dividing the random walks into multiple phases, where each phase merges shorter walks to form longer ones, reducing the overall number of rounds required.
60a7013d-df7d-5b83-a021-403b2690eb78|Task-based Vertex Pulling API|The authors propose a task-based vertex pulling API that allows users to write distributed subgraph mining algorithms. This API enables tasks to request vertices and edges for subsequent mining, allowing for highly concurrent vertex accesses and efficient task scheduling.
7768d486-594c-5f0a-b6b0-0c9c8950c9ea|Vertex Cache Design|The authors propose a novel vertex cache design that supports highly concurrent vertex accesses by tasks. The design ensures that tasks can access vertices in parallel without conflicts, minimizing CPU idle time.
4d9e497e-c52a-5080-ab62-3da90d2c8f9b|Lightweight Task Scheduling Workflow|The authors propose a lightweight task scheduling workflow that balances workloads and minimizes CPU idle time. The workflow ensures that tasks are timely put back to task queues when their data becomes ready.
7745eb76-fc7a-50fe-b522-4b792bdbee70|Aggregator-based Result Aggregation|The authors propose an aggregator-based result aggregation approach that enables efficient result aggregation across machines. The approach allows users to aggregate results computed by tasks and synchronize the aggregated values periodically.
2b3cf987-ed56-555c-a64a-9dff507fad82|Work Stealing among Machines|The authors propose a work stealing mechanism among machines to address the load balancing challenge. When a machine is about to become idle, it steals tasks from busy machines for processing. This approach ensures that tasks are evenly distributed across machines, preventing any single machine from becoming a bottleneck.
106318ed-df66-50dc-8ff0-ff97c42bdba5|Task Spilling and Refilling|The authors propose a task spilling and refilling mechanism to address the load balancing challenge. When a task queue is full, tasks are spilled to disk, and when a machine needs more tasks, it refills its task queue from the spilled tasks. This approach ensures that tasks are processed efficiently and reduces the likelihood of bottlenecks.
ee65aea6-d755-59b5-8a2c-107f0e91cffa|Batching Vertex Requests and Responses|The authors propose batching vertex requests and responses to address the load balancing challenge. By batching requests and responses, the system can reduce communication overhead and improve overall performance.
15da7a16-06ab-5d58-9265-9ad63f3b8251|Prioritizing Task Refilling|The authors propose prioritizing task refilling to address the load balancing challenge. When a machine needs more tasks, it prioritizes refilling its task queue from spilled tasks to ensure that tasks are processed efficiently.
0fa11d71-3b8b-5fb4-98ed-6f87019f20ed|Task Stealing and Workload Balancing|The authors propose a task stealing mechanism to balance workloads between nodes. When a node becomes idle, it steals tasks from busy nodes to maintain a consistent workload and minimize communication overhead.
c63d859f-6cf6-543b-80c2-396fa4048f0a|Vertex Caching and Data Reuse|The authors propose a vertex caching mechanism to minimize communication overhead by reusing data. The cache stores frequently accessed vertices, reducing the need for repeated requests and responses.
69ed6eec-409c-5625-a68c-b832c677538a|Extendable Embedding Abstraction|The authors propose an extendable embedding abstraction to address the scalability challenges in graph pattern mining. This abstraction enables the efficient distributed execution of GPM algorithms by considering each extension as a fine-grained task.
35b2a2bb-7e78-5406-9449-faa24290aa20|BFS-DFS Hybrid Exploration|The authors propose a BFS-DFS hybrid exploration approach to address the scalability challenges in graph pattern mining. This approach performs DFS at a chunk granularity while exploring embeddings in a BFS manner within a chunk.
895c8574-c857-58ad-a8cd-9b6d5a06e66a|Static Data Cache|The authors propose a static data cache to address the scalability challenges in graph pattern mining. This cache is shared by all chunks, across different chunks at different levels, and is designed to reduce communication cost.
f9d189e8-2f58-55e0-87bf-acc6ab531d7c|Horizontal Data Sharing|The authors propose a horizontal data sharing approach to address the scalability challenges in graph pattern mining. This approach enables the sharing of edge lists among extendable embeddings in the same chunk.
fd54b1ff-a322-5564-b9d5-cb7cea30fad1|NUMA-Aware Support|The authors propose a NUMA-aware support approach to address the scalability challenges in graph pattern mining. This approach is designed to reduce the cost of cross-socket accesses in modern clusters.
435e6dc8-07ec-55e0-a684-a3d99e29f5ab|Hierarchical Data Representation for Vertical Data Reuse|This solution addresses the load balancing challenge by enabling intermediate result sharing between parent and child extendable embeddings. The hierarchical data representation allows for the storage of intermediate results in an extendable embedding, which can be accessed by its children, reducing the need for redundant computations and improving load balancing.
f9bbba99-f027-5b43-bf11-09cd3e21f493|Static Data Cache with Adaptive Replacement Policy|This solution addresses the load balancing challenge by reducing the communication overhead and improving data locality. The static data cache is designed to store frequently accessed graph data, reducing the need for remote data accesses and improving load balancing.
42a88007-e42d-5d6c-aeb8-acb61ba44d62|BFS-DFS Hybrid Exploration with Fixed-Size Chunks|This solution addresses the load balancing challenge by generating a large number of concurrent tasks with bounded memory consumption. The BFS-DFS hybrid exploration approach generates a large number of tasks that can be executed concurrently, improving load balancing and reducing the risk of bottlenecks.
86efd4ac-c2a9-5e8a-96d3-a2cdac139c1b|Task Pipeline Design|The authors propose a novel task pipeline design to address the scalability challenges in graph mining. This design allows CPU computation, network communication, and disk I/O to be processed asynchronously throughout the entire job process, enabling various resources to work on tasks concurrently.
3bc0714b-c04a-54f4-8121-878d56b5ad2a|BDG Partitioning|The authors propose a novel graph partitioning strategy called BDG partitioning to address the scalability challenges in graph mining. This strategy partitions the graph into blocks and distributes them across machines, reducing the number of vertices and edges that need to be processed.
0559f490-bc94-5e16-ad23-9f82e2f6751a|RCV Cache|The authors propose an RCV cache strategy to address the scalability challenges in graph mining. This strategy uses a cache to store remote vertices and reduce the overhead of network communication.
5f579c44-1711-54c3-97ab-c1e9e4239a13|Task Stealing|Task Stealing is a dynamic load balancing strategy that allows nodes to steal tasks from other nodes that are overloaded. This approach aims to balance the workload among nodes and reduce the overall processing time.
58be7c98-4186-5350-9f00-57ad7497e80a|Locality Sensitive Hashing (LSH)|LSH is a technique used to reduce the dimensionality of the task data and map similar tasks to the same node. This approach aims to improve the locality of the task data and reduce communication overhead.
b17f4018-e594-522a-8138-83218ac58744|Task Priority Queue with Locality Sensitive Hashing (LSH)|The authors propose a task priority queue that utilizes Locality Sensitive Hashing (LSH) to order tasks based on their remote candidates. This approach aims to minimize communication overhead by grouping tasks that require similar remote vertices together, reducing the number of times these vertices need to be pulled from remote machines.
2c3c7a3a-ff29-5dd2-9210-64aa67e0dd38|Process-Level Cache with Reference Counting|The authors propose a process-level cache that stores remote vertices and uses reference counting to manage the cache. This approach aims to minimize communication overhead by avoiding repetitive pulling of remote vertices and reducing the number of cache updates.
9c5ac134-55bd-54cb-9fdc-0dae9aa33ddd|Task Stealing with Cost Function and Local Rate|The authors propose a task stealing mechanism that uses a cost function and local rate to determine the tasks to be migrated between workers. This approach aims to minimize communication overhead by migrating tasks that are likely to benefit from being executed on a different worker.
dcce33ff-a6a5-5563-85f3-4efa2a4863c6|Distributed CONGEST Approximation of Weighted Vertex Covers and Matchings|The authors propose a distributed algorithm to approximate the minimum weighted vertex cover and maximum weighted matching problems in the CONGEST model. The algorithm is designed to efficiently handle large-scale graphs with billions of edges and vertices.
aa003385-99a5-5e8d-bc51-0b8c3c5de4e0|Diameter Reduction|The authors propose a method to reduce the diameter of the communication graph in the CONGEST model, which is essential for efficient distributed graph processing.
d6c74e54-fcdb-5209-9a3b-13db928cbb23|Fractional Approximation Algorithm|The authors propose a fractional approximation algorithm for the minimum weighted vertex cover problem.
6db375e1-e5ba-56f8-b2cb-3a239e3c11d8|Deterministic Distributed Vertex Coloring|The authors propose a deterministic distributed algorithm for vertex coloring, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
f02c2e14-df2e-5c7e-824a-09e48ee37803|Randomized Distributed Vertex Coloring|The authors propose a randomized distributed algorithm for vertex coloring, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
736b6c45-4d1f-57e9-bba3-1ef1ce96e4fd|Distributed Maximum Matching|The authors propose a distributed algorithm for maximum matching, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
304f99dc-e37f-5012-8275-e11405b372d5|Distributed Minimum Vertex Cover|The authors propose a distributed algorithm for minimum vertex cover, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
99c466a0-4ce1-5fe1-8406-14964a56c961|Distributed Maximum Weighted Matching|The authors propose a distributed algorithm for maximum weighted matching, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
293b24de-3fd7-58ea-88ad-24bc2e20e269|Distributed Minimum Weighted Vertex Cover|The authors propose a distributed algorithm for minimum weighted vertex cover, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
ca44b64e-c1d4-556a-af0c-feca0b4c8cd4|Distributed Bipartite Matching|The authors propose a distributed algorithm for bipartite matching, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
86cca7d4-2d86-5d2b-bda7-3401fd9ae94b|Distributed Augmenting Paths|The authors propose a distributed algorithm for finding augmenting paths, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
1155965e-451b-5141-9f42-bd4a69e2db10|Distributed Shortest Augmenting Paths|The authors propose a distributed algorithm for finding shortest augmenting paths, which is used as a subroutine in their algorithm for approximating the minimum weighted vertex cover.
ac02da28-2a25-56a4-a9e5-6708d91d2b6b|Distributed Vertex Cover Approximation|The authors propose a distributed algorithm for approximating the minimum weighted vertex cover problem.
c49d8b02-5f73-5c77-ace1-9e5713744694|Distributed Matching Approximation|The authors propose a distributed algorithm for approximating the maximum weighted matching problem.
be78ee13-abd4-58c5-9b30-f3fd7cd2106f|Distributed Vertex Coloring Approximation|The authors propose a distributed algorithm for approximating the vertex coloring problem.
d1bc5b3e-2579-5d44-92a8-756bfeee30ab|Distributed Maximum Matching Approximation|The authors propose a distributed algorithm for approximating the maximum matching problem.
511bf27f-51f8-550b-9659-d56e423b9cb6|Distributed Minimum Vertex Cover Approximation|The authors propose a distributed algorithm for approximating the minimum vertex cover problem.
ac8c6bb1-3d71-5d3d-aa23-2143dc9389f3|Distributed Maximum Weighted Matching Approximation|The authors propose a distributed algorithm for approximating the maximum weighted matching problem.
809171a3-ebd7-59b6-b234-1965c9a80ee5|Distributed Minimum Weighted Vertex Cover Approximation|The authors propose a distributed algorithm for approximating the minimum weighted vertex cover problem.
120e5909-e0d5-5387-a8e6-290c9d886ca4|Distributed Bipartite Matching Approximation|The authors propose a distributed algorithm for approximating the bipartite matching problem.
a31fcfef-5faf-56bb-b74a-a9ff97dbfc25|SUPPORTED CONGEST Model|The authors propose using the SUPPORTED CONGEST model, which allows for efficient communication between nodes by utilizing a logical graph and a communication graph. This model enables the reduction of communication overhead by allowing nodes to communicate with each other in a more efficient manner.
4ddee716-785b-54ea-8ccb-5e9eac40061f|Clustering-based Approach|The authors propose a clustering-based approach to reduce communication overhead. This approach involves dividing the graph into smaller clusters, each with a small diameter, and then processing each cluster separately.
affbcf50-7556-529a-b29e-a7e02b0b6332|Bipartite Vertex Cover Algorithm|The authors propose a bipartite vertex cover algorithm that can be used to reduce communication overhead. This algorithm involves finding a bipartite vertex cover of the graph and then using this cover to reduce the communication overhead.
d4374ba5-6a0d-51af-a9ee-82343baca6a0|Diameter Reduction Algorithm|The authors propose a diameter reduction algorithm that can be used to reduce communication overhead. This algorithm involves reducing the diameter of the graph and then using this reduced diameter to reduce the communication overhead.
3c099dfb-d276-5631-a0ee-de8ce575d417|Distributed Maximum Matching Algorithm|The authors propose a distributed maximum matching algorithm that can be used to reduce communication overhead. This algorithm involves finding a maximum matching of the graph and then using this matching to reduce the communication overhead.
4af69e0a-4f51-5ac2-9d96-47140e2be234|Augmenting Path Algorithm|The authors propose an augmenting path algorithm that can be used to reduce communication overhead. This algorithm involves finding augmenting paths in the graph and then using these paths to reduce the communication overhead.
fb332e21-58c3-5dd6-a16e-1c77fcad1b86|Set Cover Algorithm|The authors propose a set cover algorithm that can be used to reduce communication overhead. This algorithm involves finding a set cover of the graph and then using this cover to reduce the communication overhead.
9422133b-27dd-5ed1-b6e0-ea13c4670f21|Weighted Vertex Cover Algorithm|The authors propose a weighted vertex cover algorithm that can be used to reduce communication overhead. This algorithm involves finding a weighted vertex cover of the graph and then using this cover to reduce the communication overhead.
e7e71e96-62d6-592c-9cdc-b10bab74ea32|Distributed Approximation Algorithm|The authors propose a distributed approximation algorithm that can be used to reduce communication overhead. This algorithm involves finding a distributed approximation of the graph and then using this approximation to reduce the communication overhead.
ba5ef730-797a-5e04-a0e3-5e181bc86a20|Clustering-based Distributed Algorithm|The authors propose a clustering-based distributed algorithm that can be used to reduce communication overhead. This algorithm involves dividing the graph into smaller clusters and then processing each cluster separately.
8e6a5b9f-aaf3-54fb-8a14-d2ae20134be4|Distributed Vertex Cover Algorithm|The authors propose a distributed vertex cover algorithm that can be used to reduce communication overhead. This algorithm involves finding a distributed vertex cover of the graph and then using this cover to reduce the communication overhead.
e6ce4f2e-4471-591d-a2c0-3fc52ccbc505|Fractional Matching Algorithm|The authors propose a fractional matching algorithm that can be used to reduce communication overhead. This algorithm involves finding a fractional matching of the graph and then using this matching to reduce the communication overhead.
57fed028-e8ae-5c63-abe1-16ec1831591f|Distributed Maximum Weighted Matching Algorithm|The authors propose a distributed maximum weighted matching algorithm that can be used to reduce communication overhead. This algorithm involves finding a maximum weighted matching of the graph and then using this matching to reduce the communication overhead.
4e009964-39c8-564c-9455-4ef1257cbeb5|Augmenting Cycle Algorithm|The authors propose an augmenting cycle algorithm that can be used to reduce communication overhead. This algorithm involves finding augmenting cycles in the graph and then using these cycles to reduce the communication overhead.
04f35e1c-5c34-58fc-bdc5-482d9dda90d3|pL2AP|pL2AP is a parallel algorithm designed to solve the AllPairs similarity search problem in a multi-core environment. It employs cache tiling and dynamic task partitioning to improve cache locality and reduce memory access latency. It also uses a mask-based hash table to efficiently store and retrieve query object values and meta-data. pL2AP achieves speedups of 1.5x-238x over existing parallel baselines and 2x-34x over the fastest serial method on datasets with hundreds of millions of non-zeros.
aec21b75-233f-549f-b8c3-2f880dd191b4|pL2APrr|pL2APrr is a variant of pL2AP that uses a single inverted index and does not consider cache locality in its execution. It uses the same pruning bounds as pL2AP but does not employ cache tiling or dynamic task partitioning. pL2APrr achieves speedups of 1.5x-20x over existing parallel baselines on network datasets and 7x-238x on text datasets.
bb084839-42f2-54e8-8416-ef37150c179f|pAPT|pAPT is a parallel algorithm designed to solve the AllPairs similarity search problem in a multi-core environment. It uses index sharing and dynamic task partitioning to improve cache locality and reduce memory access latency. pAPT achieves speedups of 1.5x-20x over existing parallel baselines on network datasets and 7x-238x on text datasets.
80453a72-0111-5c0b-8225-598d4689ffb8|pIdxJoin|pIdxJoin is a parallel algorithm designed to solve the AllPairs similarity search problem in a multi-core environment. It uses cache tiling and sequential retrieval of objects to search against, but does not use any pruning when computing similarities. pIdxJoin achieves speedups of 1.5x-20x over existing parallel baselines on network datasets and 7x-238x on text datasets.
772f86f5-cc05-5835-aa70-b77ba60602a9|Dynamic Task Partitioning|The authors propose a dynamic task partitioning approach to address the load balancing challenge. This approach assigns a small set of objects to a thread to process as soon as it has finished processing its previous assigned set. This strategy prevents threads from getting assigned objects that finish processing quickly and may jump ahead many places in the processing order, which can lead to loss of cache locality. The dynamic task partitioning approach is unique in that it assigns tasks to threads based on their processing speed, rather than assigning a fixed set of tasks to each thread. This approach allows for more efficient use of processing resources and reduces the likelihood of threads becoming idle due to uneven workloads.
f81452e3-b337-5d9b-a153-ffd5b941968e|Round-Robin Task Assignment|The authors also propose a round-robin task assignment approach to address the load balancing challenge. This approach assigns tasks to threads in a round-robin fashion, ensuring that each thread processes a similar number of tasks. The round-robin task assignment approach is unique in that it ensures that each thread processes a similar number of tasks, regardless of the processing speed of the thread. This approach helps to prevent threads from becoming idle due to uneven workloads.
67c2109f-5f30-510f-bb35-ef8caeb6d684|Block-Based Data Decomposition|The authors propose a block-based data decomposition approach to address the load balancing challenge. This approach partitions the data into blocks and assigns each block to a thread for processing. The block-based data decomposition approach is unique in that it partitions the data into blocks based on the processing speed of the threads. This approach helps to prevent threads from becoming idle due to uneven workloads.
04956e6f-a0da-55de-ba13-6fba489d2fda|Star-Clique Preserved (SCP) Graph Storage Mechanism|The SCP graph storage mechanism is a novel approach to storing graph data in a distributed environment, allowing for the use of both star and clique as join units. This mechanism addresses the scalability challenge by reducing the number of execution rounds and intermediate results, making it more efficient for large-scale graph processing.
482b4e23-df9e-5562-b6b5-b8b632b4ed50|Optimal Bushy Join Plan|The optimal bushy join plan is a novel approach to join planning in distributed graph processing, which addresses the scalability challenge by reducing the number of execution rounds and intermediate results. This plan is more efficient than the left-deep join plan used in TwinTwigJoin.
a6ff2a28-c935-5e14-b128-df3fc43576d8|Clique Compression|Clique compression is a novel approach to reducing the number of intermediate results in distributed graph processing, which addresses the scalability challenge by minimizing memory requirements and optimizing data structures.
aae4a304-6734-518b-99d8-72a9612aee81|Distributed Graph Storage Mechanism|The distributed graph storage mechanism is a novel approach to storing graph data in a distributed environment, which addresses the scalability challenge by minimizing memory requirements and optimizing data structures.
e997126b-aca6-5c41-830f-d25c17da1da3|Dynamic Programming-based Cost Model|The dynamic programming-based cost model is a novel approach to estimating the cost of distributed graph processing, which addresses the scalability challenge by optimizing data structures and algorithms.
bdf841ee-550c-5d97-8ae2-17be1edff08e|Star-Clique Preserved (SCP) Storage Mechanism|The SCP storage mechanism is a technique used to store the data graph in a way that supports both star and clique as join units. This is done by introducing extra edges to the local graph used in TwinTwigJoin.
d1ec4922-ae40-5e37-9215-e24fca5c2da7|FlexMiner Architecture|The authors propose a novel hardware accelerator architecture called FlexMiner, which is designed to address the scalability challenges in graph pattern mining. FlexMiner consists of a collection of processing elements (PEs) that are specialized for GPM search, allowing for massive parallelism and high throughput. FlexMiner’s architecture is unique in that it uses a pattern-aware approach, where the hardware is customized for specific graph patterns. This is achieved through a software-hardware interface that generates a pattern-specific execution plan, which is then loaded onto the hardware. The PEs in FlexMiner are designed to perform set intersection and set difference operations efficiently, reducing memory accesses and improving performance. The authors demonstrate that FlexMiner achieves an average speedup of 10.6 over the state-of-the-art software system, GraphZero, on a variety of graph patterns and datasets.
be5a281f-7db0-5438-983f-deeb8c69de44|Connectivity Map (c-map) Extension|The authors propose an extension to the connectivity map (c-map) data structure, which is used to memoize reusable neighborhood connectivity information. The c-map extension allows for efficient storage and retrieval of connectivity information, reducing memory accesses and improving performance. The c-map extension uses a bitset-based implementation, which is more space-efficient than traditional vector-based implementations. The authors also propose a dynamic management scheme for the c-map, which adapts to the specific needs of the graph pattern mining algorithm. The authors demonstrate that the c-map extension achieves a significant reduction in memory accesses, resulting in improved performance and scalability.
11093903-91d4-5761-9f3f-3ac84b499aeb|Frontier List Memoization|The authors propose a memoization technique for the frontier list, which is used to store intermediate results during graph pattern mining. The frontier list memoization technique reduces redundant computation and improves performance. The authors propose a software-hardware interface that generates a pattern-specific execution plan, which includes the frontier list memoization technique. The technique is implemented using a cache hierarchy, which reduces memory accesses and improves performance. The authors demonstrate that the frontier list memoization technique achieves a significant reduction in redundant computation, resulting in improved performance and scalability.
c207fe6d-d159-5e62-b67d-0a2f2605737b|Pattern-Aware Execution Plan Generation|The authors propose a pattern-aware execution plan generation technique, which generates a customized execution plan for each graph pattern. The technique reduces redundant computation and improves performance. The authors propose a software-hardware interface that generates a pattern-specific execution plan, which includes the pattern-aware execution plan generation technique. The technique uses a dependency tree to represent the control flow dependencies between partial embeddings. The authors demonstrate that the pattern-aware execution plan generation technique achieves a significant reduction in redundant computation, resulting in improved performance and scalability.
9d436af6-7b1d-543b-bcd7-57bdbbaf2673|Graph Partitioning|The authors propose a graph partitioning approach to address the load balancing challenge. This approach involves dividing the graph into smaller subgraphs and assigning each subgraph to a separate node.
984f95f7-2935-5641-99b5-0f9fcf634468|Load-Aware Vertex-Cut Partitioning|The authors propose a load-aware vertex-cut partitioning approach to address the load balancing challenge. This approach involves partitioning the graph based on the load of each vertex and assigning each partition to a separate node.
b5928a54-77e6-59ec-9af4-7dc1a70f3a69|Pattern-Aware Hardware Accelerator|The authors propose a pattern-aware hardware accelerator to minimize communication overhead in distributed graph processing systems. This solution involves designing a specialized hardware accelerator that can efficiently process graph patterns, reducing the need for communication between nodes.
d5eb1023-9263-5cc1-897c-bf7514fa8f70|Connectivity Map (c-map)|The authors propose the use of a connectivity map (c-map) to minimize communication overhead in distributed graph processing systems. The c-map is a data structure that stores the connectivity information of vertices in the graph, allowing for fast and efficient lookup of neighboring vertices.
9e7f546d-57e4-54db-9e3a-5bb3cc4d6731|Task Parallelism|The authors propose the use of task parallelism to minimize communication overhead in distributed graph processing systems. This solution involves dividing the graph processing task into smaller sub-tasks that can be executed in parallel, reducing the need for communication between nodes.
be616def-09da-5a91-8128-67e91ae2ec8f|Memoization|The authors propose the use of memoization to minimize communication overhead in distributed graph processing systems. This solution involves storing the results of expensive function calls and reusing them when the same inputs occur again, reducing the need for communication between nodes.
e392d82b-75ea-5886-9b57-ce79637e86e8|GRAPE (Graph Parallel Engine)|GRAPE is a parallel graph processing system designed to address scalability challenges by parallelizing sequential graph algorithms.
dee4dac8-93fe-549c-a831-c85fdeee07b2|Bounded Incremental Evaluation|Bounded incremental evaluation is a technique used in GRAPE to reduce the cost of iterative graph computations by reusing partial results from previous supersteps.
9b445d45-556e-58e2-bd15-87111e4b429b|Graph Fragmentation|Graph fragmentation is a technique used in GRAPE to partition the graph into smaller fragments, which are then processed in parallel by multiple workers.
57bd38d1-f2ed-5e5a-8c88-0f4d1a38a65e|Message Passing Interface (MPI)|MPI is a standard interface used in GRAPE for message passing between workers.
47387990-9abd-5fda-91ea-9dbca9fa0dcf|Fault Tolerance|Fault tolerance is a technique used in GRAPE to ensure that the system can recover from worker failures.
64bcefd9-2015-5818-996d-7c3b35cabd87|Dynamic Grouping|Dynamic grouping is a solution proposed by the authors to address the load balancing challenge. It involves dynamically grouping a set of border nodes by adding a dummy node and sending messages from the dummy nodes in batches, instead of one by one. This approach effectively reduces the amount of message communication in each synchronization step.
87c8caf6-7c0d-51f0-ad8b-236a8adbfc36|Load Balancer|The Load Balancer is a solution proposed by the authors to address the load balancing challenge. It involves computing an assignment of work units to physical workers to minimize both computational cost and communication cost.
c6d48139-0fac-5d0b-977c-56a2983c81ae|Work Unit Estimation|Work Unit Estimation is a solution proposed by the authors to address the load balancing challenge. It involves estimating the cost at each virtual worker in terms of the fragment size, the number of border nodes, and the complexity of computation.
e423c980-ece7-59a5-984a-ecf27ba911f3|Bounded Incremental Evaluation (BIE)|BIE is a technique used in the GRAPE system to minimize communication overhead by reducing the amount of data exchanged between nodes. It achieves this by promoting bounded incremental algorithms for incremental evaluation, which can express their cost as a function of the size of the changed input.
fc33276c-b2ea-56c4-83ee-7b6f1a16a467|Message Composition and Routing|GRAPE composes messages by identifying variables in Ci.x with changed values, deducing their designations Pj by referencing GP, and grouping them into messages Mj. This approach minimizes communication overhead by reducing the number of messages transmitted.
b27d3e2c-6617-5b01-a233-70bf8ec1e246|Data Partitioning|GRAPE uses a data partitioning strategy to divide the graph into smaller fragments, which are then processed in parallel. This approach minimizes communication overhead by reducing the amount of data that needs to be exchanged between nodes.
23cc0c24-41cb-5ef9-8980-2bf07ed8119f|Query Preserving Compression|GRAPE uses query preserving compression to reduce the size of the graph data, which in turn reduces the communication overhead.
8b7267af-3b1c-5aa3-a371-3bae241df998|Multi-Level 2-Hop (ML2hop) Indexing|The authors propose a novel distributed indexing scheme called Multi-Level 2-Hop (ML2hop) to address the scalability challenges in processing large-scale graphs. ML2hop is designed to efficiently handle set reachability queries in a distributed environment.
e8c64175-2d82-5b69-ace8-67a443097a8b|Bi-Directional Query Algorithm (MLQA)|The authors propose a bi-directional query algorithm, called MLQA, to efficiently resolve positive and negative queries in a distributed environment. MLQA is designed to work with the ML2hop index and can simultaneously activate all elements in source and target vertices to execute message propagation.
87322dd6-f477-573b-9793-f37b9df35122|Partitioning Strategy|The authors propose a partitioning strategy to divide the graph into smaller subgraphs, which can be processed in parallel. This approach helps to reduce the memory requirements and improve the performance of the graph processing system.
4a6d0ea4-f0dd-5082-a37e-25549e6d4459|Incremental Index Maintenance|The authors propose an incremental index maintenance approach to update the ML2hop index when the graph is updated. This approach helps to reduce the overhead of index reconstruction and improve the performance of the graph processing system.
1977f2f0-d6cd-523a-9349-5c807871a057|Graph Partitioning with KaHIP|The authors use the KaHIP graph partitioning method to divide the data graph into smaller subgraphs, which are then distributed across different partitions. This approach helps to address the load balancing challenge by reducing the computational workload on each partition.
706214b8-fbbc-50e4-9ca3-252aa570368c|Pruning Strategies|The authors propose pruning strategies to minimize communication overhead in distributed graph processing systems. The pruning strategies aim to reduce the number of messages exchanged between nodes by eliminating unnecessary messages.
371c00f4-d035-5c98-a2ee-ba432a6f4840|Distributed Expander Decomposition Algorithm|The authors propose a distributed expander decomposition algorithm that can efficiently handle large-scale graphs by decomposing them into smaller subgraphs with high conductance and a small number of inter-component edges. The algorithm uses a combination of low-diameter decomposition, nearly most balanced sparse cut computation, and a hierarchical structure to achieve efficient graph processing. The unique aspect of this approach is the use of a distributed algorithm for computing a nearly most balanced sparse cut, which is a key component in the expander decomposition process. The authors demonstrate the effectiveness of their algorithm by showing that it can achieve a nearly optimal round complexity of O(n^{1/3}) for triangle enumeration in the CONGEST model, which is a significant improvement over previous results.
84356553-3496-527e-a89b-6843bee74b7c|Hierarchical Routing Algorithm|The authors propose a hierarchical routing algorithm that can efficiently route messages in a distributed graph processing system. The algorithm uses a hierarchical structure to reduce the number of rounds required for routing, making it more scalable for large-scale graphs. The algorithm uses a combination of portal assignment, routing, and aggregation to achieve efficient message routing. The unique aspect of this approach is the use of a hierarchical structure to reduce the number of rounds required for routing. The authors demonstrate the effectiveness of their algorithm by showing that it can achieve a round complexity of O(log n) for routing in the CONGEST model, which is a significant improvement over previous results.
